basket_id,item_id,item_name,category,quantity,basket_theme
B207,I013,Йогурт греческий,Молочные продукты,1,healthy_breakfast
B207,I014,Молоко безлактозное,Молочные продукты,1,healthy_breakfast
B207,I065,Бананы,Фрукты,2,healthy_breakfast
B207,I071,Голубика,Фрукты,1,healthy_breakfast
B207,I076,Рис длиннозерный,Бакалея,1,healthy_breakfast
B207,I135,Мед,Сладости,1,healthy_breakfast
B208,I001,Молоко 2.5%,Молочные продукты,1,breakfast_basic
B208,I006,Сыр гауда,Молочные продукты,1,breakfast_basic
B208,I015,Хлеб пшеничный,Хлеб,1,breakfast_basic
B208,I023,Яйца C1 10 шт,Бакалея,1,breakfast_basic
B208,I034,Ветчина,Мясо и птица,1,breakfast_basic
B208,I051,Салат айсберг,Овощи,1,breakfast_basic
B208,I057,Авокадо,Овощи,1,breakfast_basic
B208,I065,Бананы,Фрукты,3,breakfast_basic
B208,I084,Овсяные хлопья,Бакалея,1,breakfast_basic
B208,I115,Кофе молотый,Напитки,1,breakfast_basic
B209,I003,Йогурт натуральный,Молочные продукты,1,fruit_snack
B209,I047,Огурцы,Овощи,2,fruit_snack
B209,I064,Яблоки,Фрукты,2,fruit_snack
B209,I065,Бананы,Фрукты,1,fruit_snack
B209,I066,Апельсины,Фрукты,2,fruit_snack
B209,I068,Груши,Фрукты,2,fruit_snack
B209,I069,Виноград,Фрукты,1,fruit_snack
B209,I115,Кофе молотый,Напитки,1,fruit_snack
B209,I133,Печенье овсяное,Сладости,1,fruit_snack
B209,I137,Орехи грецкие,Снэки,2,fruit_snack
B210,I039,Тунец консервированный,Рыба,1,salad_light
B210,I046,Помидоры,Овощи,1,salad_light
B210,I047,Огурцы,Овощи,1,salad_light
B210,I048,Перец болгарский,Овощи,2,salad_light
B210,I051,Салат айсберг,Овощи,1,salad_light
B210,I098,Кукуруза консервированная,Консервы,1,salad_light
B210,I148,Суп куриный готовый,Готовая еда,1,salad_light
B211,I006,Сыр гауда,Молочные продукты,1,breakfast_basic
B211,I007,Сливочное масло,Молочные продукты,1,breakfast_basic
B211,I015,Хлеб пшеничный,Хлеб,1,breakfast_basic
B211,I023,Яйца C1 10 шт,Бакалея,1,breakfast_basic
B211,I048,Перец болгарский,Овощи,2,breakfast_basic
B211,I059,Зеленый лук,Овощи,2,breakfast_basic
B211,I065,Бананы,Фрукты,2,breakfast_basic
B211,I074,Манго,Фрукты,1,breakfast_basic
B211,I084,Овсяные хлопья,Бакалея,1,breakfast_basic
B211,I115,Кофе молотый,Напитки,1,breakfast_basic
B211,I119,Вода минеральная,Напитки,1,breakfast_basic
B212,I009,Моцарелла,Молочные продукты,1,lasagna_pasta
B212,I010,Пармезан,Молочные продукты,1,lasagna_pasta
B212,I027,Фарш говяжий,Мясо и птица,1,lasagna_pasta
B212,I053,Шампиньоны,Овощи,1,lasagna_pasta
B212,I096,Томатная паста,Соусы,1,lasagna_pasta
B212,I111,Итальянские травы,Специи,1,lasagna_pasta
B212,I142,Хлопья кукурузные,Завтраки,1,lasagna_pasta
B212,I160,Пакеты для мусора,Дом,1,lasagna_pasta
B213,I036,Лосось филе,Рыба,1,fish_dinner
B213,I047,Огурцы,Овощи,3,fish_dinner
B213,I052,Шпинат,Овощи,2,fish_dinner
B213,I067,Лимоны,Фрукты,1,fish_dinner
B213,I076,Рис длиннозерный,Бакалея,1,fish_dinner
B213,I089,Оливковое масло,Бакалея,1,fish_dinner
B213,I109,Черный перец,Специи,1,fish_dinner
B213,I119,Вода минеральная,Напитки,4,fish_dinner
B214,I018,Лаваш,Хлеб,1,mexican_tacos
B214,I027,Фарш говяжий,Мясо и птица,1,mexican_tacos
B214,I040,Сельдь слабосоленая,Рыба,1,mexican_tacos
B214,I046,Помидоры,Овощи,3,mexican_tacos
B214,I062,Острый перец,Овощи,2,mexican_tacos
B214,I097,Фасоль консервированная,Консервы,1,mexican_tacos
B214,I098,Кукуруза консервированная,Консервы,1,mexican_tacos
B215,I025,Куриное филе,Мясо и птица,1,curry_dinner
B215,I045,Чеснок,Овощи,1,curry_dinner
B215,I048,Перец болгарский,Овощи,1,curry_dinner
B215,I056,Брокколи,Овощи,1,curry_dinner
B215,I063,Имбирь,Овощи,1,curry_dinner
B215,I067,Лимоны,Фрукты,1,curry_dinner
B215,I076,Рис длиннозерный,Бакалея,1,curry_dinner
B215,I090,Кокосовое молоко,Бакалея,1,curry_dinner
B215,I108,Карри паста,Соусы,1,curry_dinner
B216,I001,Молоко 2.5%,Молочные продукты,3,tea_sweets
B216,I021,Круассаны,Хлеб,1,tea_sweets
B216,I115,Кофе молотый,Напитки,1,tea_sweets
B216,I131,Шоколад молочный,Сладости,1,tea_sweets
B216,I133,Печенье овсяное,Сладости,1,tea_sweets
B216,I134,Вафли,Сладости,1,tea_sweets
B216,I136,Джем клубничный,Сладости,1,tea_sweets
B217,I001,Молоко 2.5%,Молочные продукты,1,fruit_snack
B217,I064,Яблоки,Фрукты,1,fruit_snack
B217,I065,Бананы,Фрукты,3,fruit_snack
B217,I066,Апельсины,Фрукты,1,fruit_snack
B217,I068,Груши,Фрукты,1,fruit_snack
B217,I069,Виноград,Фрукты,1,fruit_snack
B217,I133,Печенье овсяное,Сладости,1,fruit_snack
B217,I137,Орехи грецкие,Снэки,2,fruit_snack
B218,I013,Йогурт греческий,Молочные продукты,1,healthy_breakfast
B218,I014,Молоко безлактозное,Молочные продукты,1,healthy_breakfast
B218,I065,Бананы,Фрукты,1,healthy_breakfast
B218,I084,Овсяные хлопья,Бакалея,1,healthy_breakfast
B218,I135,Мед,Сладости,1,healthy_breakfast
B218,I137,Орехи грецкие,Снэки,1,healthy_breakfast
B218,I143,Гранола,Завтраки,1,healthy_breakfast
B219,I023,Яйца C1 10 шт,Бакалея,2,baking_sweet
B219,I045,Чеснок,Овощи,1,baking_sweet
B219,I059,Зеленый лук,Овощи,1,baking_sweet
B219,I063,Имбирь,Овощи,1,baking_sweet
B219,I085,Мука пшеничная,Бакалея,1,baking_sweet
B219,I086,Сахар,Бакалея,1,baking_sweet
B219,I093,Разрыхлитель теста,Бакалея,1,baking_sweet
B219,I094,Ванильный сахар,Бакалея,1,baking_sweet
B219,I095,Какао порошок,Бакалея,1,baking_sweet
B219,I132,Шоколад темный,Сладости,1,baking_sweet
B219,I156,Средство для посуды,Бытовая химия,1,baking_sweet
B219,I160,Пакеты для мусора,Дом,2,baking_sweet
B220,I023,Яйца C1 10 шт,Бакалея,1,veggie_stew
B220,I044,Лук репчатый,Овощи,3,veggie_stew
B220,I048,Перец болгарский,Овощи,1,veggie_stew
B220,I053,Шампиньоны,Овощи,1,veggie_stew
B220,I054,Кабачки,Овощи,1,veggie_stew
B220,I055,Баклажаны,Овощи,2,veggie_stew
B220,I089,Оливковое масло,Бакалея,1,veggie_stew
B220,I111,Итальянские травы,Специи,1,veggie_stew
B221,I026,Куриные бедра,Мясо и птица,1,chicken_soup
B221,I038,Креветки очищенные,Рыба,1,chicken_soup
B221,I043,Морковь,Овощи,2,chicken_soup
B221,I044,Лук репчатый,Овощи,1,chicken_soup
B221,I083,Лапша удон,Бакалея,1,chicken_soup
B221,I148,Суп куриный готовый,Готовая еда,1,chicken_soup
B222,I001,Молоко 2.5%,Молочные продукты,1,baby_care
B222,I064,Яблоки,Фрукты,1,baby_care
B222,I065,Бананы,Фрукты,1,baby_care
B222,I068,Груши,Фрукты,1,baby_care
B222,I133,Печенье овсяное,Сладости,2,baby_care
B222,I149,Детское пюре яблочное,Детские товары,1,baby_care
B222,I150,Детская каша,Детские товары,1,baby_care
B222,I152,Влажные салфетки,Детские товары,1,baby_care
B223,I005,Сметана 20%,Молочные продукты,1,borsch_soup
B223,I016,Хлеб ржаной,Хлеб,1,borsch_soup
B223,I030,Говядина стейк,Мясо и птица,1,borsch_soup
B223,I042,Картофель,Овощи,2,borsch_soup
B223,I043,Морковь,Овощи,3,borsch_soup
B223,I044,Лук репчатый,Овощи,2,borsch_soup
B223,I050,Свекла,Овощи,2,borsch_soup
B223,I131,Шоколад молочный,Сладости,1,borsch_soup
B223,I138,Миндаль,Снэки,1,borsch_soup
B224,I001,Молоко 2.5%,Молочные продукты,2,kids_breakfast
B224,I003,Йогурт натуральный,Молочные продукты,1,kids_breakfast
B224,I065,Бананы,Фрукты,1,kids_breakfast
B224,I117,Сок яблочный,Напитки,1,kids_breakfast
B224,I119,Вода минеральная,Напитки,1,kids_breakfast
B224,I133,Печенье овсяное,Сладости,1,kids_breakfast
B224,I149,Детское пюре яблочное,Детские товары,1,kids_breakfast
B224,I152,Влажные салфетки,Детские товары,1,kids_breakfast
B225,I001,Молоко 2.5%,Молочные продукты,1,weekly_stock
B225,I006,Сыр гауда,Молочные продукты,1,weekly_stock
B225,I015,Хлеб пшеничный,Хлеб,1,weekly_stock
B225,I023,Яйца C1 10 шт,Бакалея,1,weekly_stock
B225,I025,Куриное филе,Мясо и птица,1,weekly_stock
B225,I042,Картофель,Овощи,3,weekly_stock
B225,I057,Авокадо,Овощи,2,weekly_stock
B225,I061,Петрушка,Овощи,1,weekly_stock
B225,I064,Яблоки,Фрукты,2,weekly_stock
B225,I076,Рис длиннозерный,Бакалея,1,weekly_stock
B225,I078,Гречка,Бакалея,1,weekly_stock
B225,I084,Овсяные хлопья,Бакалея,1,weekly_stock
B225,I113,Чай черный,Напитки,1,weekly_stock
B225,I119,Вода минеральная,Напитки,2,weekly_stock
B225,I157,Порошок стиральный,Бытовая химия,1,weekly_stock
B226,I001,Молоко 2.5%,Молочные продукты,1,breakfast_basic
B226,I006,Сыр гауда,Молочные продукты,1,breakfast_basic
B226,I015,Хлеб пшеничный,Хлеб,2,breakfast_basic
B226,I023,Яйца C1 10 шт,Бакалея,1,breakfast_basic
B226,I049,Капуста белокочанная,Овощи,1,breakfast_basic
B226,I065,Бананы,Фрукты,3,breakfast_basic
B226,I084,Овсяные хлопья,Бакалея,1,breakfast_basic
B226,I113,Чай черный,Напитки,1,breakfast_basic
B226,I115,Кофе молотый,Напитки,1,breakfast_basic
B226,I148,Суп куриный готовый,Готовая еда,1,breakfast_basic
B226,I153,Корм для кошек,Зоотовары,1,breakfast_basic
B227,I015,Хлеб пшеничный,Хлеб,1,fruit_snack
B227,I044,Лук репчатый,Овощи,3,fruit_snack
B227,I064,Яблоки,Фрукты,2,fruit_snack
